,template_id,simulation_id,answer,count
935,descriptive_22,5,cyan,21
936,descriptive_22,5,gray,22
937,descriptive_22,5,yellow,20
938,descriptive_23,5,yellow,21
939,descriptive_23,5,brown,28
940,descriptive_23,5,blue,21
941,descriptive_23,5,purple,25
942,descriptive_23,5,red,18
943,descriptive_23,5,green,23
944,descriptive_23,5,gray,19
945,descriptive_23,5,cyan,18
946,prevent_0,5,False,291
947,prevent_0,5,True,9
948,descriptive_6,5,0,225
949,descriptive_6,5,1,67
950,descriptive_6,5,2,8
951,descriptive_34,5,False,107
952,descriptive_34,5,True,14
953,descriptive_24,5,triangle,26
954,descriptive_24,5,circle,118
955,descriptive_24,5,cube,29
956,counterfactual_3,5,0,195
957,counterfactual_3,5,1,85
958,counterfactual_3,5,2,20
959,counterfactual_1,5,False,272
960,counterfactual_1,5,True,28
961,cause_0,5,False,116
962,cause_0,5,True,5
963,descriptive_37,5,False,131
964,descriptive_37,5,True,81
965,prevent_1,5,False,296
966,prevent_1,5,True,3
967,enable_0,5,False,121
968,descriptive_2,5,0,207
969,descriptive_2,5,1,79
970,descriptive_2,5,2,14
971,descriptive_30,5,False,165
972,descriptive_30,5,True,47
973,descriptive_8,5,0,265
974,descriptive_8,5,1,33
975,descriptive_8,5,2,2
976,descriptive_15,5,2,88
977,descriptive_15,5,0,88
978,descriptive_15,5,1,123
979,descriptive_15,5,3,1
980,enable_2,5,False,211
981,enable_2,5,True,1
982,descriptive_16,5,0,106
983,descriptive_16,5,1,27
984,descriptive_16,5,2,2
985,descriptive_27,5,False,110
986,descriptive_27,5,True,25
987,descriptive_26,5,False,102
988,descriptive_26,5,True,33
989,counterfactual_4,5,1,91
990,counterfactual_4,5,0,198
991,counterfactual_4,5,2,11
992,descriptive_21,5,0,163
993,descriptive_21,5,1,49
994,enable_1,5,False,134
995,enable_1,5,True,1
996,enable_5,5,0,299
997,enable_5,5,1,1
998,prevent_4,5,0,298
999,prevent_4,5,1,2
1000,descriptive_1,5,1,29
1001,descriptive_1,5,0,270
1002,descriptive_1,5,2,1
1003,counterfactual_0,5,False,261
1004,counterfactual_0,5,True,39
1005,descriptive_28,5,False,113
1006,descriptive_28,5,True,8
1007,cause_4,5,0,298
1008,cause_4,5,1,2
1009,descriptive_18,5,0,105
1010,descriptive_18,5,1,16
1011,descriptive_14,5,0,167
1012,descriptive_14,5,1,105
1013,descriptive_14,5,2,28
1014,descriptive_9,5,0,281
1015,descriptive_9,5,1,19
1016,descriptive_11,5,1,93
1017,descriptive_11,5,0,179
1018,descriptive_11,5,2,28
1019,descriptive_0,5,0,250
1020,descriptive_0,5,1,40
1021,descriptive_0,5,2,10
1022,cause_5,5,0,295
1023,cause_5,5,1,5
1024,descriptive_32,7,True,159
1025,descriptive_32,7,False,85
1026,counterfactual_8,7,True,179
1027,counterfactual_8,7,False,121
1028,descriptive_4,7,1,71
1029,descriptive_4,7,0,217
1030,descriptive_4,7,2,11
1031,descriptive_4,7,3,1
1032,descriptive_17,7,0,174
1033,descriptive_17,7,1,54
1034,descriptive_17,7,2,16
1035,descriptive_5,7,0,256
1036,descriptive_5,7,1,43
1037,descriptive_5,7,2,1
1038,descriptive_29,7,True,174
1039,descriptive_29,7,False,4
1040,descriptive_25,7,circle,128
1041,descriptive_25,7,triangle,79
1042,descriptive_25,7,cube,91
1043,descriptive_10,7,1,97
1044,descriptive_10,7,0,196
1045,descriptive_10,7,2,7
1046,descriptive_20,7,1,95
1047,descriptive_20,7,0,151
1048,descriptive_20,7,2,29
1049,descriptive_31,7,True,263
1050,descriptive_31,7,False,12
1051,descriptive_35,7,True,178
1052,cause_3,7,0,267
1053,cause_3,7,1,31
1054,cause_3,7,2,2
1055,descriptive_12,7,0,186
1056,descriptive_12,7,2,30
1057,descriptive_12,7,1,84
1058,descriptive_36,7,False,118
1059,descriptive_36,7,True,157
1060,prevent_2,7,False,300
1061,descriptive_33,7,True,243
1062,descriptive_33,7,False,1
1063,enable_4,7,0,300
1064,counterfactual_6,7,True,145
1065,counterfactual_6,7,False,155
1066,cause_2,7,False,220
1067,cause_2,7,True,55
1068,descriptive_7,7,2,91
1069,descriptive_7,7,1,116
1070,descriptive_7,7,0,56
1071,descriptive_7,7,3,37
1072,counterfactual_5,7,2,93
1073,counterfactual_5,7,0,59
1074,counterfactual_5,7,1,148
1075,descriptive_19,7,0,156
1076,descriptive_19,7,1,21
1077,descriptive_19,7,2,1
1078,enable_3,7,0,262
1079,enable_3,7,1,38
1080,prevent_5,7,0,300
1081,counterfactual_2,7,False,225
1082,counterfactual_2,7,True,75
1083,cause_1,7,False,193
1084,cause_1,7,True,51
1085,counterfactual_7,7,False,194
1086,counterfactual_7,7,True,106
1087,descriptive_3,7,0,90
1088,descriptive_3,7,1,119
1089,descriptive_3,7,2,70
1090,descriptive_3,7,3,20
1091,descriptive_3,7,4,1
1092,descriptive_13,7,1,56
1093,descriptive_13,7,0,241
1094,descriptive_13,7,2,3
1095,prevent_3,7,0,290
1096,prevent_3,7,1,10
1097,descriptive_22,7,cyan,37
1098,descriptive_22,7,red,38
1099,descriptive_22,7,blue,34
1100,descriptive_22,7,yellow,38
1101,descriptive_22,7,green,38
1102,descriptive_22,7,purple,37
1103,descriptive_22,7,brown,32
1104,descriptive_22,7,gray,44
1105,descriptive_23,7,cyan,32
1106,descriptive_23,7,blue,39
1107,descriptive_23,7,yellow,35
1108,descriptive_23,7,gray,41
1109,descriptive_23,7,brown,46
1110,descriptive_23,7,purple,35
1111,descriptive_23,7,green,36
1112,descriptive_23,7,red,34
1113,prevent_0,7,False,298
1114,prevent_0,7,True,1
1115,descriptive_6,7,1,120
1116,descriptive_6,7,0,134
1117,descriptive_6,7,2,41
1118,descriptive_6,7,3,5
1119,descriptive_34,7,False,136
1120,descriptive_34,7,True,42
1121,descriptive_24,7,circle,155
1122,descriptive_24,7,cube,76
1123,descriptive_24,7,triangle,67
1124,counterfactual_3,7,1,156
1125,counterfactual_3,7,0,79
1126,counterfactual_3,7,2,65
1127,counterfactual_1,7,True,38
1128,counterfactual_1,7,False,262
1129,cause_0,7,False,153
1130,cause_0,7,True,25
1131,descriptive_37,7,True,273
1132,descriptive_37,7,False,2
1133,prevent_1,7,False,300
1134,enable_0,7,False,126
1135,enable_0,7,True,52
1136,descriptive_2,7,0,167
1137,descriptive_2,7,1,112
1138,descriptive_2,7,2,19
1139,descriptive_2,7,3,2
1140,descriptive_30,7,False,169
1141,descriptive_30,7,True,106
1142,descriptive_8,7,0,254
1143,descriptive_8,7,2,5
1144,descriptive_8,7,1,38
1145,descriptive_8,7,3,3
1146,descriptive_15,7,2,112
1147,descriptive_15,7,1,107
1148,descriptive_15,7,0,25
1149,descriptive_15,7,3,56
1150,enable_2,7,False,275
1151,descriptive_16,7,0,125
1152,descriptive_16,7,1,89
1153,descriptive_16,7,2,29
1154,descriptive_16,7,3,1
1155,descriptive_27,7,True,235
1156,descriptive_27,7,False,9
1157,descriptive_26,7,True,111
1158,descriptive_26,7,False,133
1159,counterfactual_4,7,0,174
1160,counterfactual_4,7,2,17
1161,counterfactual_4,7,1,108
1162,counterfactual_4,7,3,1
1163,descriptive_21,7,0,182
1164,descriptive_21,7,1,76
1165,descriptive_21,7,2,17
1166,enable_1,7,False,244
1167,enable_5,7,0,300
1168,prevent_4,7,0,300
1169,descriptive_1,7,0,263
1170,descriptive_1,7,1,33
1171,descriptive_1,7,2,4
1172,counterfactual_0,7,True,70
1173,counterfactual_0,7,False,230
1174,descriptive_28,7,False,167
1175,descriptive_28,7,True,11
1176,cause_4,7,0,226
1177,cause_4,7,1,55
1178,cause_4,7,2,17
1179,cause_4,7,3,2
1180,descriptive_18,7,0,156
1181,descriptive_18,7,1,20
1182,descriptive_18,7,2,2
1183,descriptive_14,7,1,132
1184,descriptive_14,7,0,124
1185,descriptive_14,7,2,38
1186,descriptive_14,7,3,6
1187,descriptive_9,7,1,31
1188,descriptive_9,7,0,268
1189,descriptive_9,7,2,1
1190,descriptive_11,7,1,137
1191,descriptive_11,7,2,36
1192,descriptive_11,7,0,122
1193,descriptive_11,7,3,5
1194,descriptive_0,7,0,228
1195,descriptive_0,7,1,50
1196,descriptive_0,7,2,19
1197,descriptive_0,7,3,3
1198,cause_5,7,1,54
1199,cause_5,7,0,234
1200,cause_5,7,2,10
1201,cause_5,7,3,2
1202,descriptive_32,8,True,73
1203,descriptive_32,8,False,37
1204,counterfactual_8,8,False,250
1205,counterfactual_8,8,True,50
1206,descriptive_4,8,0,268
1207,descriptive_4,8,1,32
1208,descriptive_17,8,0,105
1209,descriptive_17,8,1,5
1210,descriptive_5,8,0,285
1211,descriptive_5,8,1,15
1212,descriptive_29,8,True,2
1213,descriptive_25,8,circle,157
1214,descriptive_25,8,cube,73
1215,descriptive_25,8,triangle,69
1216,descriptive_10,8,0,299
1217,descriptive_10,8,1,1
1218,descriptive_20,8,0,118
1219,descriptive_20,8,1,9
1220,descriptive_31,8,True,98
1221,descriptive_31,8,False,29
1222,descriptive_35,8,True,2
1223,cause_3,8,1,1
1224,cause_3,8,0,299
1225,descriptive_12,8,0,265
1226,descriptive_12,8,1,34
1227,descriptive_12,8,2,1
1228,descriptive_36,8,True,83
1229,descriptive_36,8,False,44
1230,prevent_2,8,False,299
1231,prevent_2,8,True,1
1232,descriptive_33,8,True,105
1233,descriptive_33,8,False,5
1234,enable_4,8,0,293
1235,enable_4,8,1,7
1236,counterfactual_6,8,False,254
1237,counterfactual_6,8,True,46
1238,cause_2,8,False,100
1239,cause_2,8,True,27
1240,descriptive_7,8,0,190
1241,descriptive_7,8,1,101
1242,descriptive_7,8,2,9
1243,counterfactual_5,8,0,219
1244,counterfactual_5,8,1,75
1245,counterfactual_5,8,2,6
1246,descriptive_19,8,0,2
1247,enable_3,8,0,300
1248,prevent_5,8,0,295
1249,prevent_5,8,1,5
1250,counterfactual_2,8,False,277
1251,counterfactual_2,8,True,23
1252,cause_1,8,False,83
1253,cause_1,8,True,27
1254,counterfactual_7,8,True,2
1255,counterfactual_7,8,False,298
1256,descriptive_3,8,1,86
1257,descriptive_3,8,2,33
1258,descriptive_3,8,0,168
1259,descriptive_3,8,3,10
1260,descriptive_3,8,4,3
1261,descriptive_13,8,0,280
1262,descriptive_13,8,1,20
1263,prevent_3,8,0,299
1264,prevent_3,8,1,1
1265,descriptive_22,8,purple,46
1266,descriptive_22,8,brown,44
1267,descriptive_22,8,red,32
1268,descriptive_22,8,blue,33
1269,descriptive_22,8,green,38
1270,descriptive_22,8,cyan,25
1271,descriptive_22,8,yellow,47
1272,descriptive_22,8,gray,34
1273,descriptive_23,8,blue,36
1274,descriptive_23,8,red,27
1275,descriptive_23,8,purple,40
1276,descriptive_23,8,cyan,33
1277,descriptive_23,8,yellow,45
1278,descriptive_23,8,green,41
1279,descriptive_23,8,brown,44
1280,descriptive_23,8,gray,33
1281,prevent_0,8,False,299
1282,prevent_0,8,True,1
1283,descriptive_6,8,0,241
1284,descriptive_6,8,1,59
1285,descriptive_34,8,False,1
1286,descriptive_34,8,True,1
1287,descriptive_24,8,circle,165
1288,descriptive_24,8,triangle,72
1289,descriptive_24,8,cube,62
1290,counterfactual_3,8,0,216
1291,counterfactual_3,8,1,83
1292,counterfactual_3,8,2,1
1293,counterfactual_1,8,True,1
1294,counterfactual_1,8,False,299
1295,cause_0,8,False,1
1296,cause_0,8,True,1
1297,descriptive_37,8,True,120
1298,descriptive_37,8,False,7
1299,prevent_1,8,False,299
1300,prevent_1,8,True,1
1301,enable_0,8,False,2
1302,descriptive_2,8,0,230
1303,descriptive_2,8,2,14
1304,descriptive_2,8,1,54
1305,descriptive_2,8,3,2
1306,descriptive_30,8,False,115
1307,descriptive_30,8,True,12
1308,descriptive_8,8,1,2
1309,descriptive_8,8,0,298
1310,descriptive_15,8,1,117
1311,descriptive_15,8,0,173
1312,descriptive_15,8,2,10
1313,enable_2,8,False,123
1314,enable_2,8,True,4
1315,descriptive_16,8,0,101
1316,descriptive_16,8,1,9
1317,descriptive_27,8,True,86
1318,descriptive_27,8,False,24
1319,descriptive_26,8,False,103
1320,descriptive_26,8,True,7
1321,counterfactual_4,8,1,2
1322,counterfactual_4,8,0,298
1323,descriptive_21,8,0,120
1324,descriptive_21,8,1,7
1325,enable_1,8,False,101
1326,enable_1,8,True,9
1327,enable_5,8,0,293
1328,enable_5,8,1,7
1329,prevent_4,8,0,297
1330,prevent_4,8,1,3
1331,descriptive_1,8,1,21
1332,descriptive_1,8,0,276
1333,descriptive_1,8,2,3
1334,counterfactual_0,8,False,280
1335,counterfactual_0,8,True,20
1336,descriptive_28,8,False,2
1337,cause_4,8,0,275
1338,cause_4,8,1,25
1339,descriptive_18,8,0,2
1340,descriptive_14,8,1,70
1341,descriptive_14,8,0,228
1342,descriptive_14,8,2,2
1343,descriptive_9,8,0,300
1344,descriptive_11,8,1,2
1345,descriptive_11,8,0,298
1346,descriptive_0,8,0,258
1347,descriptive_0,8,1,36
1348,descriptive_0,8,2,5
1349,descriptive_0,8,3,1
1350,cause_5,8,0,279
1351,cause_5,8,1,21
1352,descriptive_32,9,True,56
1353,descriptive_32,9,False,93
1354,counterfactual_8,9,True,134
1355,counterfactual_8,9,False,166
1356,descriptive_4,9,0,258
1357,descriptive_4,9,1,35
1358,descriptive_4,9,2,6
1359,descriptive_4,9,3,1
1360,descriptive_17,9,0,98
1361,descriptive_17,9,1,42
1362,descriptive_17,9,2,9
1363,descriptive_5,9,0,269
1364,descriptive_5,9,1,29
1365,descriptive_5,9,3,1
1366,descriptive_5,9,2,1
1367,descriptive_29,9,True,77
1368,descriptive_25,9,triangle,33
1369,descriptive_25,9,circle,204
1370,descriptive_25,9,cube,32
1371,descriptive_10,9,0,258
1372,descriptive_10,9,1,38
1373,descriptive_10,9,2,4
1374,descriptive_20,9,1,61
1375,descriptive_20,9,0,88
1376,descriptive_20,9,3,4
1377,descriptive_20,9,2,21
1378,descriptive_31,9,True,173
1379,descriptive_31,9,False,1
1380,descriptive_35,9,True,77
1381,cause_3,9,0,278
1382,cause_3,9,1,22
1383,descriptive_12,9,1,42
1384,descriptive_12,9,0,242
1385,descriptive_12,9,2,13
1386,descriptive_12,9,3,2
1387,descriptive_12,9,4,1
1388,descriptive_36,9,True,71
1389,descriptive_36,9,False,103
1390,prevent_2,9,False,275
1391,prevent_2,9,True,17
1392,descriptive_33,9,True,149
1393,enable_4,9,0,276
1394,enable_4,9,1,23
1395,enable_4,9,2,1
1396,counterfactual_6,9,True,106
1397,counterfactual_6,9,False,194
1398,cause_2,9,False,138
1399,cause_2,9,True,36
1400,descriptive_7,9,2,65
1401,descriptive_7,9,0,151
1402,descriptive_7,9,3,18
1403,descriptive_7,9,1,65
1404,descriptive_7,9,4,1
1405,counterfactual_5,9,1,79
1406,counterfactual_5,9,2,63
1407,counterfactual_5,9,0,155
1408,counterfactual_5,9,3,3
1409,descriptive_19,9,0,57
1410,descriptive_19,9,1,20
1411,enable_3,9,0,297
1412,enable_3,9,1,3
1413,prevent_5,9,0,267
1414,prevent_5,9,1,33
1415,counterfactual_2,9,True,59
1416,counterfactual_2,9,False,241
1417,cause_1,9,True,35
1418,cause_1,9,False,114
1419,counterfactual_7,9,True,96
1420,counterfactual_7,9,False,204
1421,descriptive_3,9,4,26
1422,descriptive_3,9,3,63
1423,descriptive_3,9,0,54
1424,descriptive_3,9,1,34
1425,descriptive_3,9,2,123
1426,descriptive_13,9,0,274
1427,descriptive_13,9,1,26
1428,prevent_3,9,0,240
1429,prevent_3,9,1,58
1430,prevent_3,9,2,2
1431,descriptive_22,9,cyan,35
1432,descriptive_22,9,purple,39
1433,descriptive_22,9,yellow,35
1434,descriptive_22,9,gray,37
1435,descriptive_22,9,red,43
1436,descriptive_22,9,brown,30
1437,descriptive_22,9,blue,33
1438,descriptive_22,9,green,17
1439,descriptive_23,9,red,41
1440,descriptive_23,9,purple,41
1441,descriptive_23,9,cyan,28
1442,descriptive_23,9,brown,29
1443,descriptive_23,9,blue,34
1444,descriptive_23,9,yellow,34
1445,descriptive_23,9,green,22
1446,descriptive_23,9,gray,40
1447,prevent_0,9,False,270
1448,prevent_0,9,True,29
1449,descriptive_6,9,0,217
1450,descriptive_6,9,2,24
1451,descriptive_6,9,1,57
1452,descriptive_6,9,3,2
1453,descriptive_34,9,True,32
1454,descriptive_34,9,False,45
1455,descriptive_24,9,circle,216
1456,descriptive_24,9,cube,33
1457,descriptive_24,9,triangle,20
1458,counterfactual_3,9,3,3
1459,counterfactual_3,9,1,64
1460,counterfactual_3,9,2,55
1461,counterfactual_3,9,0,178
1462,counterfactual_1,9,True,28
1463,counterfactual_1,9,False,272
1464,cause_0,9,False,56
1465,cause_0,9,True,21
1466,descriptive_37,9,True,174
1467,prevent_1,9,False,285
1468,prevent_1,9,True,14
1469,enable_0,9,False,71
1470,enable_0,9,True,6
1471,descriptive_2,9,0,133
1472,descriptive_2,9,1,82
1473,descriptive_2,9,3,12
1474,descriptive_2,9,2,72
1475,descriptive_2,9,4,1
1476,descriptive_30,9,True,60
1477,descriptive_30,9,False,114
1478,descriptive_8,9,0,278
1479,descriptive_8,9,1,22
1480,descriptive_15,9,2,69
1481,descriptive_15,9,1,69
1482,descriptive_15,9,4,8
1483,descriptive_15,9,0,126
1484,descriptive_15,9,3,28
1485,enable_2,9,False,153
1486,enable_2,9,True,21
1487,descriptive_16,9,0,101
1488,descriptive_16,9,1,38
1489,descriptive_16,9,2,9
1490,descriptive_16,9,3,1
1491,descriptive_27,9,True,149
1492,descriptive_26,9,False,106
1493,descriptive_26,9,True,43
1494,counterfactual_4,9,1,67
1495,counterfactual_4,9,0,206
1496,counterfactual_4,9,3,5
1497,counterfactual_4,9,2,22
1498,descriptive_21,9,1,46
1499,descriptive_21,9,0,112
1500,descriptive_21,9,2,14
1501,descriptive_21,9,3,2
1502,enable_1,9,False,122
1503,enable_1,9,True,27
1504,enable_5,9,0,263
1505,enable_5,9,1,35
1506,enable_5,9,2,2
1507,prevent_4,9,1,20
1508,prevent_4,9,0,280
1509,descriptive_1,9,1,65
1510,descriptive_1,9,0,227
1511,descriptive_1,9,2,7
1512,descriptive_1,9,3,1
1513,counterfactual_0,9,False,256
1514,counterfactual_0,9,True,44
1515,descriptive_28,9,True,10
1516,descriptive_28,9,False,67
1517,cause_4,9,1,30
1518,cause_4,9,0,269
1519,cause_4,9,2,1
1520,descriptive_18,9,0,62
1521,descriptive_18,9,1,15
1522,descriptive_14,9,0,189
1523,descriptive_14,9,1,70
1524,descriptive_14,9,2,35
1525,descriptive_14,9,3,5
1526,descriptive_14,9,4,1
1527,descriptive_9,9,0,290
1528,descriptive_9,9,1,10
1529,descriptive_11,9,0,223
1530,descriptive_11,9,1,46
1531,descriptive_11,9,2,30
1532,descriptive_11,9,4,1
1533,descriptive_0,9,0,217
1534,descriptive_0,9,2,42
1535,descriptive_0,9,1,31
1536,descriptive_0,9,3,10
1537,cause_5,9,1,58
1538,cause_5,9,0,241
1539,cause_5,9,2,1
1540,descriptive_32,1,True,210
1541,descriptive_32,1,False,60
1542,counterfactual_8,1,True,189
1543,counterfactual_8,1,False,111
1544,descriptive_4,1,0,197
1545,descriptive_4,1,1,80
1546,descriptive_4,1,2,21
1547,descriptive_4,1,4,1
1548,descriptive_4,1,3,1
1549,descriptive_17,1,0,170
1550,descriptive_17,1,1,77
1551,descriptive_17,1,2,21
1552,descriptive_17,1,3,2
1553,descriptive_5,1,0,241
1554,descriptive_5,1,1,57
1555,descriptive_5,1,2,2
1556,descriptive_29,1,True,205
1557,descriptive_29,1,False,21
1558,descriptive_25,1,circle,97
1559,descriptive_25,1,cube,109
1560,descriptive_25,1,triangle,94
1561,descriptive_10,1,0,167
1562,descriptive_10,1,1,107
1563,descriptive_10,1,2,25
1564,descriptive_10,1,3,1
1565,descriptive_20,1,1,101
1566,descriptive_20,1,0,141
1567,descriptive_20,1,2,34
1568,descriptive_20,1,3,6
1569,descriptive_31,1,True,277
1570,descriptive_31,1,False,5
1571,descriptive_35,1,True,226
1572,cause_3,1,0,289
1573,cause_3,1,2,2
1574,cause_3,1,1,9
1575,descriptive_12,1,1,90
1576,descriptive_12,1,0,186
1577,descriptive_12,1,2,20
1578,descriptive_12,1,3,4
1579,descriptive_36,1,True,212
1580,descriptive_36,1,False,70
1581,prevent_2,1,False,267
1582,prevent_2,1,True,32
1583,descriptive_33,1,True,268
1584,descriptive_33,1,False,2
1585,enable_4,1,0,281
1586,enable_4,1,1,19
1587,counterfactual_6,1,True,183
1588,counterfactual_6,1,False,117
1589,cause_2,1,False,243
1590,cause_2,1,True,39
1591,descriptive_7,1,2,104
1592,descriptive_7,1,3,53
1593,descriptive_7,1,1,105
1594,descriptive_7,1,0,30
1595,descriptive_7,1,5,1
1596,descriptive_7,1,4,7
1597,counterfactual_5,1,1,119
1598,counterfactual_5,1,3,31
1599,counterfactual_5,1,0,40
1600,counterfactual_5,1,2,109
1601,counterfactual_5,1,4,1
1602,descriptive_19,1,0,181
1603,descriptive_19,1,1,37
1604,descriptive_19,1,3,1
1605,descriptive_19,1,2,7
1606,enable_3,1,0,243
1607,enable_3,1,1,54
1608,enable_3,1,2,3
1609,prevent_5,1,0,227
1610,prevent_5,1,1,73
1611,counterfactual_2,1,True,94
1612,counterfactual_2,1,False,206
1613,cause_1,1,False,233
1614,cause_1,1,True,37
1615,counterfactual_7,1,False,168
1616,counterfactual_7,1,True,132
1617,descriptive_3,1,1,100
1618,descriptive_3,1,0,100
1619,descriptive_3,1,2,75
1620,descriptive_3,1,3,20
1621,descriptive_3,1,5,1
1622,descriptive_3,1,4,4
1623,descriptive_13,1,1,53
1624,descriptive_13,1,0,247
1625,prevent_3,1,0,257
1626,prevent_3,1,1,40
1627,prevent_3,1,2,3
1628,descriptive_22,1,gray,44
1629,descriptive_22,1,yellow,37
1630,descriptive_22,1,red,44
1631,descriptive_22,1,brown,39
1632,descriptive_22,1,cyan,35
1633,descriptive_22,1,blue,27
1634,descriptive_22,1,purple,46
1635,descriptive_22,1,green,28
1636,descriptive_23,1,brown,41
1637,descriptive_23,1,gray,46
1638,descriptive_23,1,yellow,33
1639,descriptive_23,1,cyan,34
1640,descriptive_23,1,red,35
1641,descriptive_23,1,blue,31
1642,descriptive_23,1,green,41
1643,descriptive_23,1,purple,39
1644,prevent_0,1,False,286
1645,prevent_0,1,True,14
1646,descriptive_6,1,1,132
1647,descriptive_6,1,0,112
1648,descriptive_6,1,2,51
1649,descriptive_6,1,3,5
1650,descriptive_34,1,True,133
1651,descriptive_34,1,False,93
1652,descriptive_24,1,circle,97
1653,descriptive_24,1,cube,116
1654,descriptive_24,1,triangle,87
1655,counterfactual_3,1,1,131
1656,counterfactual_3,1,2,80
1657,counterfactual_3,1,0,59
1658,counterfactual_3,1,3,29
1659,counterfactual_3,1,4,1
1660,counterfactual_1,1,True,46
1661,counterfactual_1,1,False,254
1662,cause_0,1,False,219
1663,cause_0,1,True,7
1664,descriptive_37,1,True,277
1665,descriptive_37,1,False,5
1666,prevent_1,1,False,281
1667,prevent_1,1,True,18
1668,enable_0,1,False,180
1669,enable_0,1,True,46
1670,descriptive_2,1,0,163
1671,descriptive_2,1,1,108
1672,descriptive_2,1,2,25
1673,descriptive_2,1,3,4
1674,descriptive_30,1,True,127
1675,descriptive_30,1,False,155
1676,descriptive_8,1,0,240
1677,descriptive_8,1,2,7
1678,descriptive_8,1,1,53
1679,descriptive_15,1,2,123
1680,descriptive_15,1,3,63
1681,descriptive_15,1,1,88
1682,descriptive_15,1,0,18
1683,descriptive_15,1,5,1
1684,descriptive_15,1,4,7
1685,enable_2,1,False,272
1686,enable_2,1,True,10
1687,descriptive_16,1,2,31
1688,descriptive_16,1,0,156
1689,descriptive_16,1,1,81
1690,descriptive_16,1,3,2
1691,descriptive_27,1,True,265
1692,descriptive_27,1,False,5
1693,descriptive_26,1,True,134
1694,descriptive_26,1,False,136
1695,counterfactual_4,1,0,103
1696,counterfactual_4,1,1,142
1697,counterfactual_4,1,2,48
1698,counterfactual_4,1,3,5
1699,counterfactual_4,1,4,2
1700,descriptive_21,1,1,93
1701,descriptive_21,1,0,174
1702,descriptive_21,1,2,15
1703,enable_1,1,False,258
1704,enable_1,1,True,12
1705,enable_5,1,0,277
1706,enable_5,1,1,23
1707,prevent_4,1,0,222
1708,prevent_4,1,2,1
1709,prevent_4,1,1,77
1710,descriptive_1,1,0,266
1711,descriptive_1,1,1,34
1712,counterfactual_0,1,False,232
1713,counterfactual_0,1,True,68
1714,descriptive_28,1,False,195
1715,descriptive_28,1,True,31
1716,cause_4,1,0,244
1717,cause_4,1,1,56
1718,descriptive_18,1,0,173
1719,descriptive_18,1,1,45
1720,descriptive_18,1,2,7
1721,descriptive_18,1,3,1
1722,descriptive_14,1,1,148
1723,descriptive_14,1,2,56
1724,descriptive_14,1,0,86
1725,descriptive_14,1,3,10
1726,descriptive_9,1,0,261
1727,descriptive_9,1,1,37
1728,descriptive_9,1,2,2
1729,descriptive_11,1,1,136
1730,descriptive_11,1,0,74
1731,descriptive_11,1,2,71
1732,descriptive_11,1,4,3
1733,descriptive_11,1,3,16
1734,descriptive_0,1,0,232
1735,descriptive_0,1,1,54
1736,descriptive_0,1,2,11
1737,descriptive_0,1,4,2
1738,descriptive_0,1,3,1
1739,cause_5,1,0,241
1740,cause_5,1,1,59
