,template_id,simulation_id,answer,count
935,descriptive_22,5,cyan,17
936,descriptive_22,5,blue,17
937,descriptive_22,5,yellow,17
938,descriptive_23,5,brown,18
939,descriptive_23,5,blue,18
940,descriptive_23,5,purple,18
941,descriptive_23,5,red,18
942,descriptive_23,5,green,18
943,descriptive_23,5,yellow,18
944,descriptive_23,5,gray,18
945,descriptive_23,5,cyan,18
946,prevent_0,5,True,9
947,prevent_0,5,False,9
948,descriptive_6,5,2,8
949,descriptive_6,5,1,8
950,descriptive_6,5,0,8
951,descriptive_34,5,False,14
952,descriptive_34,5,True,14
953,descriptive_24,5,triangle,26
954,descriptive_24,5,circle,26
955,descriptive_24,5,cube,26
956,counterfactual_3,5,1,20
957,counterfactual_3,5,0,20
958,counterfactual_3,5,2,20
959,counterfactual_1,5,False,28
960,counterfactual_1,5,True,28
961,cause_0,5,False,5
962,cause_0,5,True,5
963,descriptive_37,5,False,81
964,descriptive_37,5,True,81
965,prevent_1,5,True,3
966,prevent_1,5,False,3
967,enable_0,5,False,121
968,descriptive_2,5,2,14
969,descriptive_2,5,1,14
970,descriptive_2,5,0,14
971,descriptive_30,5,False,47
972,descriptive_30,5,True,47
973,descriptive_15,5,2,88
974,descriptive_15,5,0,88
975,descriptive_15,5,1,88
976,descriptive_15,5,3,1
977,descriptive_8,5,1,2
978,descriptive_8,5,0,2
979,descriptive_8,5,2,2
980,enable_2,5,True,1
981,enable_2,5,False,1
982,descriptive_16,5,1,2
983,descriptive_16,5,2,2
984,descriptive_16,5,0,2
985,descriptive_27,5,True,25
986,descriptive_27,5,False,25
987,descriptive_26,5,True,33
988,descriptive_26,5,False,33
989,counterfactual_4,5,1,11
990,counterfactual_4,5,2,11
991,counterfactual_4,5,0,11
992,descriptive_21,5,1,49
993,descriptive_21,5,0,49
994,enable_1,5,True,1
995,enable_1,5,False,1
996,enable_5,5,1,1
997,enable_5,5,0,1
998,prevent_4,5,1,2
999,prevent_4,5,0,2
1000,descriptive_1,5,1,1
1001,descriptive_1,5,2,1
1002,descriptive_1,5,0,1
1003,counterfactual_0,5,False,39
1004,counterfactual_0,5,True,39
1005,descriptive_28,5,False,8
1006,descriptive_28,5,True,8
1007,cause_4,5,1,2
1008,cause_4,5,0,2
1009,descriptive_18,5,0,16
1010,descriptive_18,5,1,16
1011,descriptive_14,5,0,28
1012,descriptive_14,5,2,28
1013,descriptive_14,5,1,28
1014,descriptive_9,5,0,19
1015,descriptive_9,5,1,19
1016,descriptive_11,5,0,28
1017,descriptive_11,5,2,28
1018,descriptive_11,5,1,28
1019,descriptive_0,5,0,10
1020,descriptive_0,5,2,10
1021,descriptive_0,5,1,10
1022,cause_5,5,1,5
1023,cause_5,5,0,5
1024,descriptive_32,7,True,85
1025,descriptive_32,7,False,85
1026,counterfactual_8,7,True,121
1027,counterfactual_8,7,False,121
1028,descriptive_4,7,0,11
1029,descriptive_4,7,2,11
1030,descriptive_4,7,3,1
1031,descriptive_4,7,1,11
1032,descriptive_17,7,0,16
1033,descriptive_17,7,1,16
1034,descriptive_17,7,2,16
1035,descriptive_29,7,False,4
1036,descriptive_29,7,True,4
1037,descriptive_5,7,2,1
1038,descriptive_5,7,0,1
1039,descriptive_5,7,1,1
1040,descriptive_25,7,circle,79
1041,descriptive_25,7,triangle,79
1042,descriptive_25,7,cube,79
1043,descriptive_10,7,0,7
1044,descriptive_10,7,1,7
1045,descriptive_10,7,2,7
1046,descriptive_20,7,0,29
1047,descriptive_20,7,2,29
1048,descriptive_20,7,1,29
1049,descriptive_35,7,True,178
1050,descriptive_31,7,False,12
1051,descriptive_31,7,True,12
1052,cause_3,7,0,2
1053,cause_3,7,2,2
1054,cause_3,7,1,2
1055,descriptive_12,7,0,30
1056,descriptive_12,7,2,30
1057,descriptive_12,7,1,30
1058,descriptive_36,7,False,118
1059,descriptive_36,7,True,118
1060,prevent_2,7,False,300
1061,descriptive_33,7,True,1
1062,descriptive_33,7,False,1
1063,enable_4,7,0,300
1064,counterfactual_6,7,True,145
1065,counterfactual_6,7,False,145
1066,descriptive_7,7,1,56
1067,descriptive_7,7,0,56
1068,descriptive_7,7,3,37
1069,descriptive_7,7,2,56
1070,cause_2,7,True,55
1071,cause_2,7,False,55
1072,counterfactual_5,7,2,59
1073,counterfactual_5,7,0,59
1074,counterfactual_5,7,1,59
1075,descriptive_19,7,2,1
1076,descriptive_19,7,1,1
1077,descriptive_19,7,0,1
1078,enable_3,7,1,38
1079,enable_3,7,0,38
1080,prevent_5,7,0,300
1081,counterfactual_2,7,False,75
1082,counterfactual_2,7,True,75
1083,counterfactual_7,7,False,106
1084,counterfactual_7,7,True,106
1085,cause_1,7,True,51
1086,cause_1,7,False,51
1087,descriptive_3,7,0,70
1088,descriptive_3,7,2,70
1089,descriptive_3,7,1,70
1090,descriptive_3,7,3,20
1091,descriptive_3,7,4,1
1092,descriptive_13,7,1,3
1093,descriptive_13,7,2,3
1094,descriptive_13,7,0,3
1095,prevent_3,7,0,10
1096,prevent_3,7,1,10
1097,descriptive_22,7,cyan,32
1098,descriptive_22,7,red,32
1099,descriptive_22,7,blue,32
1100,descriptive_22,7,yellow,32
1101,descriptive_22,7,green,32
1102,descriptive_22,7,purple,32
1103,descriptive_22,7,brown,32
1104,descriptive_22,7,gray,32
1105,descriptive_23,7,cyan,32
1106,descriptive_23,7,blue,32
1107,descriptive_23,7,yellow,32
1108,descriptive_23,7,gray,32
1109,descriptive_23,7,purple,32
1110,descriptive_23,7,green,32
1111,descriptive_23,7,red,32
1112,descriptive_23,7,brown,32
1113,prevent_0,7,True,1
1114,prevent_0,7,False,1
1115,descriptive_6,7,1,41
1116,descriptive_6,7,2,41
1117,descriptive_6,7,0,41
1118,descriptive_6,7,3,5
1119,descriptive_34,7,False,42
1120,descriptive_34,7,True,42
1121,descriptive_24,7,cube,67
1122,descriptive_24,7,triangle,67
1123,descriptive_24,7,circle,67
1124,counterfactual_3,7,1,65
1125,counterfactual_3,7,0,65
1126,counterfactual_3,7,2,65
1127,counterfactual_1,7,True,38
1128,counterfactual_1,7,False,38
1129,cause_0,7,True,25
1130,cause_0,7,False,25
1131,descriptive_37,7,True,2
1132,descriptive_37,7,False,2
1133,prevent_1,7,False,300
1134,enable_0,7,False,52
1135,enable_0,7,True,52
1136,descriptive_2,7,1,19
1137,descriptive_2,7,0,19
1138,descriptive_2,7,2,19
1139,descriptive_2,7,3,2
1140,descriptive_30,7,False,106
1141,descriptive_30,7,True,106
1142,descriptive_15,7,0,25
1143,descriptive_15,7,3,56
1144,descriptive_15,7,1,25
1145,descriptive_15,7,2,25
1146,descriptive_8,7,2,5
1147,descriptive_8,7,1,5
1148,descriptive_8,7,0,5
1149,descriptive_8,7,3,3
1150,enable_2,7,False,275
1151,descriptive_16,7,0,29
1152,descriptive_16,7,2,29
1153,descriptive_16,7,1,29
1154,descriptive_16,7,3,1
1155,descriptive_27,7,True,9
1156,descriptive_27,7,False,9
1157,descriptive_26,7,True,111
1158,descriptive_26,7,False,111
1159,counterfactual_4,7,0,17
1160,counterfactual_4,7,2,17
1161,counterfactual_4,7,1,17
1162,counterfactual_4,7,3,1
1163,descriptive_21,7,0,17
1164,descriptive_21,7,1,17
1165,descriptive_21,7,2,17
1166,enable_1,7,False,244
1167,enable_5,7,0,300
1168,prevent_4,7,0,300
1169,descriptive_1,7,0,4
1170,descriptive_1,7,2,4
1171,descriptive_1,7,1,4
1172,counterfactual_0,7,True,70
1173,counterfactual_0,7,False,70
1174,descriptive_28,7,False,11
1175,descriptive_28,7,True,11
1176,cause_4,7,2,17
1177,cause_4,7,0,17
1178,cause_4,7,1,17
1179,cause_4,7,3,2
1180,descriptive_18,7,0,2
1181,descriptive_18,7,1,2
1182,descriptive_18,7,2,2
1183,descriptive_14,7,0,38
1184,descriptive_14,7,2,38
1185,descriptive_14,7,1,38
1186,descriptive_14,7,3,6
1187,descriptive_9,7,2,1
1188,descriptive_9,7,1,1
1189,descriptive_9,7,0,1
1190,descriptive_11,7,1,36
1191,descriptive_11,7,2,36
1192,descriptive_11,7,0,36
1193,descriptive_11,7,3,5
1194,descriptive_0,7,1,19
1195,descriptive_0,7,0,19
1196,descriptive_0,7,2,19
1197,descriptive_0,7,3,3
1198,cause_5,7,1,10
1199,cause_5,7,2,10
1200,cause_5,7,0,10
1201,cause_5,7,3,2
1202,descriptive_32,8,True,37
1203,descriptive_32,8,False,37
1204,counterfactual_8,8,False,50
1205,counterfactual_8,8,True,50
1206,descriptive_4,8,1,32
1207,descriptive_4,8,0,32
1208,descriptive_17,8,1,5
1209,descriptive_17,8,0,5
1210,descriptive_29,8,True,2
1211,descriptive_5,8,1,15
1212,descriptive_5,8,0,15
1213,descriptive_25,8,circle,69
1214,descriptive_25,8,cube,69
1215,descriptive_25,8,triangle,69
1216,descriptive_10,8,1,1
1217,descriptive_10,8,0,1
1218,descriptive_20,8,1,9
1219,descriptive_20,8,0,9
1220,descriptive_35,8,True,2
1221,descriptive_31,8,False,29
1222,descriptive_31,8,True,29
1223,cause_3,8,1,1
1224,cause_3,8,0,1
1225,descriptive_12,8,2,1
1226,descriptive_12,8,0,1
1227,descriptive_12,8,1,1
1228,descriptive_36,8,True,44
1229,descriptive_36,8,False,44
1230,prevent_2,8,True,1
1231,prevent_2,8,False,1
1232,descriptive_33,8,False,5
1233,descriptive_33,8,True,5
1234,enable_4,8,0,7
1235,enable_4,8,1,7
1236,counterfactual_6,8,False,46
1237,counterfactual_6,8,True,46
1238,descriptive_7,8,0,9
1239,descriptive_7,8,2,9
1240,descriptive_7,8,1,9
1241,cause_2,8,False,27
1242,cause_2,8,True,27
1243,counterfactual_5,8,1,6
1244,counterfactual_5,8,0,6
1245,counterfactual_5,8,2,6
1246,descriptive_19,8,0,2
1247,enable_3,8,0,300
1248,prevent_5,8,0,5
1249,prevent_5,8,1,5
1250,counterfactual_2,8,False,23
1251,counterfactual_2,8,True,23
1252,counterfactual_7,8,True,2
1253,counterfactual_7,8,False,2
1254,cause_1,8,True,27
1255,cause_1,8,False,27
1256,descriptive_3,8,2,33
1257,descriptive_3,8,0,33
1258,descriptive_3,8,1,33
1259,descriptive_3,8,3,10
1260,descriptive_3,8,4,3
1261,descriptive_13,8,1,20
1262,descriptive_13,8,0,20
1263,prevent_3,8,0,1
1264,prevent_3,8,1,1
1265,descriptive_22,8,purple,25
1266,descriptive_22,8,red,25
1267,descriptive_22,8,blue,25
1268,descriptive_22,8,green,25
1269,descriptive_22,8,cyan,25
1270,descriptive_22,8,yellow,25
1271,descriptive_22,8,brown,25
1272,descriptive_22,8,gray,25
1273,descriptive_23,8,blue,27
1274,descriptive_23,8,red,27
1275,descriptive_23,8,purple,27
1276,descriptive_23,8,cyan,27
1277,descriptive_23,8,green,27
1278,descriptive_23,8,yellow,27
1279,descriptive_23,8,brown,27
1280,descriptive_23,8,gray,27
1281,prevent_0,8,True,1
1282,prevent_0,8,False,1
1283,descriptive_6,8,1,59
1284,descriptive_6,8,0,59
1285,descriptive_34,8,False,1
1286,descriptive_34,8,True,1
1287,descriptive_24,8,triangle,62
1288,descriptive_24,8,circle,62
1289,descriptive_24,8,cube,62
1290,counterfactual_3,8,0,1
1291,counterfactual_3,8,2,1
1292,counterfactual_3,8,1,1
1293,counterfactual_1,8,True,1
1294,counterfactual_1,8,False,1
1295,cause_0,8,False,1
1296,cause_0,8,True,1
1297,descriptive_37,8,True,7
1298,descriptive_37,8,False,7
1299,prevent_1,8,True,1
1300,prevent_1,8,False,1
1301,enable_0,8,False,2
1302,descriptive_2,8,2,14
1303,descriptive_2,8,0,14
1304,descriptive_2,8,1,14
1305,descriptive_2,8,3,2
1306,descriptive_30,8,True,12
1307,descriptive_30,8,False,12
1308,descriptive_15,8,2,10
1309,descriptive_15,8,1,10
1310,descriptive_15,8,0,10
1311,descriptive_8,8,1,2
1312,descriptive_8,8,0,2
1313,enable_2,8,True,4
1314,enable_2,8,False,4
1315,descriptive_16,8,1,9
1316,descriptive_16,8,0,9
1317,descriptive_27,8,True,24
1318,descriptive_27,8,False,24
1319,descriptive_26,8,True,7
1320,descriptive_26,8,False,7
1321,counterfactual_4,8,1,2
1322,counterfactual_4,8,0,2
1323,descriptive_21,8,1,7
1324,descriptive_21,8,0,7
1325,enable_1,8,False,9
1326,enable_1,8,True,9
1327,enable_5,8,0,7
1328,enable_5,8,1,7
1329,prevent_4,8,1,3
1330,prevent_4,8,0,3
1331,descriptive_1,8,1,3
1332,descriptive_1,8,0,3
1333,descriptive_1,8,2,3
1334,counterfactual_0,8,False,20
1335,counterfactual_0,8,True,20
1336,descriptive_28,8,False,2
1337,cause_4,8,0,25
1338,cause_4,8,1,25
1339,descriptive_18,8,0,2
1340,descriptive_14,8,0,2
1341,descriptive_14,8,1,2
1342,descriptive_14,8,2,2
1343,descriptive_9,8,0,300
1344,descriptive_11,8,1,2
1345,descriptive_11,8,0,2
1346,descriptive_0,8,0,5
1347,descriptive_0,8,1,5
1348,descriptive_0,8,2,5
1349,descriptive_0,8,3,1
1350,cause_5,8,1,21
1351,cause_5,8,0,21
1352,descriptive_32,9,True,56
1353,descriptive_32,9,False,56
1354,counterfactual_8,9,True,134
1355,counterfactual_8,9,False,134
1356,descriptive_4,9,0,6
1357,descriptive_4,9,1,6
1358,descriptive_4,9,2,6
1359,descriptive_4,9,3,1
1360,descriptive_17,9,2,9
1361,descriptive_17,9,1,9
1362,descriptive_17,9,0,9
1363,descriptive_29,9,True,77
1364,descriptive_5,9,1,1
1365,descriptive_5,9,3,1
1366,descriptive_5,9,0,1
1367,descriptive_5,9,2,1
1368,descriptive_25,9,triangle,32
1369,descriptive_25,9,circle,32
1370,descriptive_25,9,cube,32
1371,descriptive_10,9,2,4
1372,descriptive_10,9,0,4
1373,descriptive_10,9,1,4
1374,descriptive_20,9,3,4
1375,descriptive_20,9,2,21
1376,descriptive_20,9,0,21
1377,descriptive_20,9,1,21
1378,descriptive_35,9,True,77
1379,descriptive_31,9,True,1
1380,descriptive_31,9,False,1
1381,cause_3,9,1,22
1382,cause_3,9,0,22
1383,descriptive_12,9,2,13
1384,descriptive_12,9,0,13
1385,descriptive_12,9,3,2
1386,descriptive_12,9,1,13
1387,descriptive_12,9,4,1
1388,descriptive_36,9,True,71
1389,descriptive_36,9,False,71
1390,prevent_2,9,False,17
1391,prevent_2,9,True,17
1392,descriptive_33,9,True,149
1393,enable_4,9,2,1
1394,enable_4,9,1,1
1395,enable_4,9,0,1
1396,counterfactual_6,9,True,106
1397,counterfactual_6,9,False,106
1398,descriptive_7,9,2,65
1399,descriptive_7,9,0,65
1400,descriptive_7,9,3,18
1401,descriptive_7,9,1,65
1402,descriptive_7,9,4,1
1403,cause_2,9,False,36
1404,cause_2,9,True,36
1405,counterfactual_5,9,1,63
1406,counterfactual_5,9,2,63
1407,counterfactual_5,9,0,63
1408,counterfactual_5,9,3,3
1409,descriptive_19,9,0,20
1410,descriptive_19,9,1,20
1411,enable_3,9,1,3
1412,enable_3,9,0,3
1413,prevent_5,9,1,33
1414,prevent_5,9,0,33
1415,counterfactual_2,9,True,59
1416,counterfactual_2,9,False,59
1417,counterfactual_7,9,True,96
1418,counterfactual_7,9,False,96
1419,cause_1,9,True,35
1420,cause_1,9,False,35
1421,descriptive_3,9,4,26
1422,descriptive_3,9,3,63
1423,descriptive_3,9,0,34
1424,descriptive_3,9,1,34
1425,descriptive_3,9,2,34
1426,descriptive_13,9,1,26
1427,descriptive_13,9,0,26
1428,prevent_3,9,2,2
1429,prevent_3,9,1,2
1430,prevent_3,9,0,2
1431,descriptive_22,9,cyan,17
1432,descriptive_22,9,gray,17
1433,descriptive_22,9,blue,17
1434,descriptive_22,9,green,17
1435,descriptive_22,9,brown,17
1436,descriptive_22,9,yellow,17
1437,descriptive_22,9,purple,17
1438,descriptive_22,9,red,17
1439,descriptive_23,9,cyan,22
1440,descriptive_23,9,brown,22
1441,descriptive_23,9,purple,22
1442,descriptive_23,9,red,22
1443,descriptive_23,9,yellow,22
1444,descriptive_23,9,green,22
1445,descriptive_23,9,blue,22
1446,descriptive_23,9,gray,22
1447,prevent_0,9,False,29
1448,prevent_0,9,True,29
1449,descriptive_6,9,2,24
1450,descriptive_6,9,0,24
1451,descriptive_6,9,1,24
1452,descriptive_6,9,3,2
1453,descriptive_34,9,True,32
1454,descriptive_34,9,False,32
1455,descriptive_24,9,cube,20
1456,descriptive_24,9,triangle,20
1457,descriptive_24,9,circle,20
1458,counterfactual_3,9,3,3
1459,counterfactual_3,9,1,55
1460,counterfactual_3,9,2,55
1461,counterfactual_3,9,0,55
1462,counterfactual_1,9,True,28
1463,counterfactual_1,9,False,28
1464,cause_0,9,True,21
1465,cause_0,9,False,21
1466,descriptive_37,9,True,174
1467,prevent_1,9,False,14
1468,prevent_1,9,True,14
1469,enable_0,9,True,6
1470,enable_0,9,False,6
1471,descriptive_2,9,1,72
1472,descriptive_2,9,0,72
1473,descriptive_2,9,3,12
1474,descriptive_2,9,2,72
1475,descriptive_2,9,4,1
1476,descriptive_30,9,True,60
1477,descriptive_30,9,False,60
1478,descriptive_15,9,2,69
1479,descriptive_15,9,1,69
1480,descriptive_15,9,4,8
1481,descriptive_15,9,0,69
1482,descriptive_15,9,3,28
1483,descriptive_8,9,0,22
1484,descriptive_8,9,1,22
1485,enable_2,9,False,21
1486,enable_2,9,True,21
1487,descriptive_16,9,2,9
1488,descriptive_16,9,1,9
1489,descriptive_16,9,0,9
1490,descriptive_16,9,3,1
1491,descriptive_27,9,True,149
1492,descriptive_26,9,False,43
1493,descriptive_26,9,True,43
1494,counterfactual_4,9,3,5
1495,counterfactual_4,9,1,22
1496,counterfactual_4,9,2,22
1497,counterfactual_4,9,0,22
1498,descriptive_21,9,1,14
1499,descriptive_21,9,0,14
1500,descriptive_21,9,2,14
1501,descriptive_21,9,3,2
1502,enable_1,9,False,27
1503,enable_1,9,True,27
1504,enable_5,9,1,2
1505,enable_5,9,2,2
1506,enable_5,9,0,2
1507,prevent_4,9,1,20
1508,prevent_4,9,0,20
1509,descriptive_1,9,2,7
1510,descriptive_1,9,1,7
1511,descriptive_1,9,3,1
1512,descriptive_1,9,0,7
1513,counterfactual_0,9,True,44
1514,counterfactual_0,9,False,44
1515,descriptive_28,9,True,10
1516,descriptive_28,9,False,10
1517,cause_4,9,0,1
1518,cause_4,9,1,1
1519,cause_4,9,2,1
1520,descriptive_18,9,0,15
1521,descriptive_18,9,1,15
1522,descriptive_14,9,1,35
1523,descriptive_14,9,2,35
1524,descriptive_14,9,0,35
1525,descriptive_14,9,3,5
1526,descriptive_14,9,4,1
1527,descriptive_9,9,0,10
1528,descriptive_9,9,1,10
1529,descriptive_11,9,1,30
1530,descriptive_11,9,2,30
1531,descriptive_11,9,0,30
1532,descriptive_11,9,4,1
1533,descriptive_0,9,0,31
1534,descriptive_0,9,2,31
1535,descriptive_0,9,1,31
1536,descriptive_0,9,3,10
1537,cause_5,9,1,1
1538,cause_5,9,2,1
1539,cause_5,9,0,1
1540,descriptive_32,1,False,60
1541,descriptive_32,1,True,60
1542,counterfactual_8,1,True,111
1543,counterfactual_8,1,False,111
1544,descriptive_4,1,1,21
1545,descriptive_4,1,0,21
1546,descriptive_4,1,2,21
1547,descriptive_4,1,4,1
1548,descriptive_4,1,3,1
1549,descriptive_17,1,0,21
1550,descriptive_17,1,2,21
1551,descriptive_17,1,1,21
1552,descriptive_17,1,3,2
1553,descriptive_29,1,False,21
1554,descriptive_29,1,True,21
1555,descriptive_5,1,0,2
1556,descriptive_5,1,2,2
1557,descriptive_5,1,1,2
1558,descriptive_25,1,circle,94
1559,descriptive_25,1,cube,94
1560,descriptive_25,1,triangle,94
1561,descriptive_10,1,0,25
1562,descriptive_10,1,1,25
1563,descriptive_10,1,2,25
1564,descriptive_10,1,3,1
1565,descriptive_20,1,0,34
1566,descriptive_20,1,2,34
1567,descriptive_20,1,1,34
1568,descriptive_20,1,3,6
1569,descriptive_35,1,True,226
1570,descriptive_31,1,False,5
1571,descriptive_31,1,True,5
1572,cause_3,1,0,2
1573,cause_3,1,2,2
1574,cause_3,1,1,2
1575,descriptive_12,1,1,20
1576,descriptive_12,1,2,20
1577,descriptive_12,1,0,20
1578,descriptive_12,1,3,4
1579,descriptive_36,1,False,70
1580,descriptive_36,1,True,70
1581,prevent_2,1,True,32
1582,prevent_2,1,False,32
1583,descriptive_33,1,False,2
1584,descriptive_33,1,True,2
1585,enable_4,1,0,19
1586,enable_4,1,1,19
1587,counterfactual_6,1,True,117
1588,counterfactual_6,1,False,117
1589,descriptive_7,1,3,53
1590,descriptive_7,1,1,30
1591,descriptive_7,1,0,30
1592,descriptive_7,1,2,30
1593,descriptive_7,1,5,1
1594,descriptive_7,1,4,7
1595,cause_2,1,False,39
1596,cause_2,1,True,39
1597,counterfactual_5,1,3,31
1598,counterfactual_5,1,0,40
1599,counterfactual_5,1,1,40
1600,counterfactual_5,1,2,40
1601,counterfactual_5,1,4,1
1602,descriptive_19,1,3,1
1603,descriptive_19,1,2,7
1604,descriptive_19,1,0,7
1605,descriptive_19,1,1,7
1606,enable_3,1,1,3
1607,enable_3,1,2,3
1608,enable_3,1,0,3
1609,prevent_5,1,1,73
1610,prevent_5,1,0,73
1611,counterfactual_2,1,True,94
1612,counterfactual_2,1,False,94
1613,counterfactual_7,1,False,132
1614,counterfactual_7,1,True,132
1615,cause_1,1,True,37
1616,cause_1,1,False,37
1617,descriptive_3,1,1,75
1618,descriptive_3,1,0,75
1619,descriptive_3,1,2,75
1620,descriptive_3,1,3,20
1621,descriptive_3,1,5,1
1622,descriptive_3,1,4,4
1623,descriptive_13,1,1,53
1624,descriptive_13,1,0,53
1625,prevent_3,1,2,3
1626,prevent_3,1,1,3
1627,prevent_3,1,0,3
1628,descriptive_22,1,red,27
1629,descriptive_22,1,cyan,27
1630,descriptive_22,1,blue,27
1631,descriptive_22,1,brown,27
1632,descriptive_22,1,gray,27
1633,descriptive_22,1,purple,27
1634,descriptive_22,1,yellow,27
1635,descriptive_22,1,green,27
1636,descriptive_23,1,brown,31
1637,descriptive_23,1,gray,31
1638,descriptive_23,1,yellow,31
1639,descriptive_23,1,cyan,31
1640,descriptive_23,1,red,31
1641,descriptive_23,1,blue,31
1642,descriptive_23,1,green,31
1643,descriptive_23,1,purple,31
1644,prevent_0,1,False,14
1645,prevent_0,1,True,14
1646,descriptive_6,1,1,51
1647,descriptive_6,1,2,51
1648,descriptive_6,1,3,5
1649,descriptive_6,1,0,51
1650,descriptive_34,1,True,93
1651,descriptive_34,1,False,93
1652,descriptive_24,1,cube,87
1653,descriptive_24,1,triangle,87
1654,descriptive_24,1,circle,87
1655,counterfactual_3,1,1,59
1656,counterfactual_3,1,2,59
1657,counterfactual_3,1,0,59
1658,counterfactual_3,1,3,29
1659,counterfactual_3,1,4,1
1660,counterfactual_1,1,True,46
1661,counterfactual_1,1,False,46
1662,cause_0,1,False,7
1663,cause_0,1,True,7
1664,descriptive_37,1,False,5
1665,descriptive_37,1,True,5
1666,prevent_1,1,True,18
1667,prevent_1,1,False,18
1668,enable_0,1,False,46
1669,enable_0,1,True,46
1670,descriptive_2,1,0,25
1671,descriptive_2,1,1,25
1672,descriptive_2,1,2,25
1673,descriptive_2,1,3,4
1674,descriptive_30,1,True,127
1675,descriptive_30,1,False,127
1676,descriptive_15,1,3,63
1677,descriptive_15,1,1,18
1678,descriptive_15,1,2,18
1679,descriptive_15,1,0,18
1680,descriptive_15,1,5,1
1681,descriptive_15,1,4,7
1682,descriptive_8,1,2,7
1683,descriptive_8,1,0,7
1684,descriptive_8,1,1,7
1685,enable_2,1,False,10
1686,enable_2,1,True,10
1687,descriptive_16,1,2,31
1688,descriptive_16,1,0,31
1689,descriptive_16,1,1,31
1690,descriptive_16,1,3,2
1691,descriptive_27,1,False,5
1692,descriptive_27,1,True,5
1693,descriptive_26,1,True,134
1694,descriptive_26,1,False,134
1695,counterfactual_4,1,0,48
1696,counterfactual_4,1,1,48
1697,counterfactual_4,1,2,48
1698,counterfactual_4,1,3,5
1699,counterfactual_4,1,4,2
1700,descriptive_21,1,1,15
1701,descriptive_21,1,0,15
1702,descriptive_21,1,2,15
1703,enable_1,1,True,12
1704,enable_1,1,False,12
1705,enable_5,1,0,23
1706,enable_5,1,1,23
1707,prevent_4,1,2,1
1708,prevent_4,1,0,1
1709,prevent_4,1,1,1
1710,descriptive_1,1,0,34
1711,descriptive_1,1,1,34
1712,counterfactual_0,1,False,68
1713,counterfactual_0,1,True,68
1714,descriptive_28,1,True,31
1715,descriptive_28,1,False,31
1716,cause_4,1,0,56
1717,cause_4,1,1,56
1718,descriptive_18,1,2,7
1719,descriptive_18,1,1,7
1720,descriptive_18,1,0,7
1721,descriptive_18,1,3,1
1722,descriptive_14,1,2,56
1723,descriptive_14,1,1,56
1724,descriptive_14,1,0,56
1725,descriptive_14,1,3,10
1726,descriptive_9,1,0,2
1727,descriptive_9,1,2,2
1728,descriptive_9,1,1,2
1729,descriptive_11,1,1,71
1730,descriptive_11,1,0,71
1731,descriptive_11,1,2,71
1732,descriptive_11,1,4,3
1733,descriptive_11,1,3,16
1734,descriptive_0,1,0,11
1735,descriptive_0,1,1,11
1736,descriptive_0,1,2,11
1737,descriptive_0,1,4,2
1738,descriptive_0,1,3,1
1739,cause_5,1,0,59
1740,cause_5,1,1,59
